target_id	length	eff_length	est_counts	tpm
NM_001376261.1	1816	1575.87	136.875	5.28795
NM_001376262.1	6050	5809.87	0	0
NM_001376263.1	6029	5788.87	0	0
NM_001376265.1	6005	5764.87	1769.09	18.6829
NM_001376266.1	6026	5785.87	573.621	6.03586
NM_001376267.1	5939	5698.87	0	0
NM_001376268.1	3505	3264.87	3.58212	0.066797
NM_001376269.1	3163	2922.87	94.4891	1.96814
NM_001376270.1	3160	2919.87	0.752618	0.0156926
NM_001376271.1	3295	3054.87	0	0
NM_001376272.1	3135	2894.87	26.0772	0.548422
NM_001376273.1	3456	3215.87	99.7841	1.88906
NM_001376274.1	3114	2873.87	3580.42	75.849
NM_001376275.1	3181	2940.87	0	0
NM_001376276.1	3634	3393.87	6.80086e-05	1.21998e-06
NM_001376277.1	3602	3361.87	25.408	0.460122
NM_001376278.1	3111	2870.87	27.1276	0.575282
NM_001376279.1	3178	2937.87	0	0
NM_001376280.1	3766	3525.87	0	0
NM_001376281.1	3526	3285.87	0	0
NM_001376282.1	3551	3310.87	131.273	2.41388
NM_001376283.1	3591	3350.87	0	0
NM_001376284.1	3548	3307.87	0	0
NM_001376285.1	3421	3180.87	137.738	2.63627
NM_001376286.1	3246	3005.87	0	0
NM_001376287.1	3418	3177.87	273.224	5.23438
NM_001376288.1	2908	2667.87	0	0
NM_001376289.1	3025	2784.87	18.5452	0.405423
NM_001376290.1	3336	3095.87	3.1921	0.0627735
NM_001376291.1	2991	2750.87	11.0606	0.244788
NM_001376292.1	2976	2735.87	58.2653	1.29657
NM_001376293.1	2973	2732.87	0.330843	0.00737031
NM_001376294.1	3099	2858.87	0	0
NM_001376295.1	2937	2696.87	7.7412	0.174756
NM_001376297.1	1775	1534.87	101.147	4.01203
NM_001376298.1	2105	1864.87	9.40398	0.307006
NM_001376299.1	1831	1590.87	0	0
NM_001376300.1	1649	1408.87	0.000181909	7.86079e-06
NM_001376301.1	3210	2969.87	0	0
NM_001376302.1	2952	2711.87	4.67195	0.104885
NM_001376303.1	2826	2585.87	26.0124	0.61243
NM_001376304.1	3147	2906.87	0	0
NM_001376305.1	2903	2662.87	236.814	5.41427
NM_001376306.2	10732	10491.9	0.000156272	9.06797e-07
NM_001376307.2	10768	10527.9	0	0
NM_001376308.2	10703	10462.9	0	0
NM_001376309.2	10682	10441.9	217.878	1.27033
NM_001376310.2	10845	10604.9	0	0
NM_001376311.2	10717	10476.9	806.147	4.68452
NM_001376312.2	10585	10344.9	0	0
NM_001376313.2	10523	10282.9	0	0
NM_001376314.2	10667	10426.9	0	0
NM_001376315.2	11252	11011.9	0	0
NM_001376316.2	10582	10341.9	0	0
NM_001376317.2	10587	10346.9	23.7209	0.139574
NM_001376318.2	11107	10866.9	0	0
NM_001376319.2	10964	10723.9	0	0
NM_001376320.2	10448	10207.9	2.52127	0.0150372
NM_001376321.2	10350	10109.9	0	0
NM_001376322.2	10590	10349.9	0	0
NM_001376323.2	10330	10089.9	2.77792	0.0167617
NM_001376324.2	10997	10756.9	7.50513e-08	4.24771e-10
NM_001376325.2	10287	10046.9	0	0
NM_001376326.2	10296	10055.9	0	0
NM_001376327.2	10231	9990.87	0	0
NM_001376328.1	2322	2081.87	68.1622	1.9933
NM_001376329.2	10953	10712.9	120.234	0.683289
NM_001376330.1	2956	2715.87	0	0
NM_001376331.2	10086	9845.87	1.68636e-07	1.04274e-09
NM_001376332.2	9976	9735.87	0	0
NM_001376334.1	6068	5827.87	3.70183	0.0386714
NM_001376335.1	4721	4480.87	0.00180731	2.45557e-05
NM_001376336.1	4475	4234.87	242.653	3.48841
NM_001376337.1	4905	4664.87	0.0478904	0.000625017
NM_001376338.1	6121	5880.87	129.326	1.33883
NM_001376339.1	6102	5861.87	37.4103	0.388541
NM_001376340.1	6049	5808.87	159.101	1.66749
NM_001376341.1	4977	4736.87	84.7557	1.08933
NM_001376342.1	5917	5676.87	359.63	3.85682
NM_001376343.1	5979	5738.87	1.44977e-05	1.538e-07
NM_001376344.1	5960	5719.87	0.000657342	6.99661e-06
NM_001376345.1	5944	5703.87	0.00392364	4.18795e-05
NM_001376346.1	6130	5889.87	2.25993e-05	2.33599e-07
NM_001376347.1	4894	4653.87	0.0883718	0.00115606
NM_001376348.1	6111	5870.87	0.000929211	9.63595e-06
NM_001376349.1	4840	4599.87	274.982	3.63949
NM_001376350.1	4904	4663.87	0.000167652	2.18849e-06
NM_001376351.1	5045	4804.87	2.04369e-08	2.5895e-10
NM_001376352.1	4600	4359.87	0.00237802	3.32066e-05
NM_001376353.1	5079	4838.87	1.56308e-05	1.96662e-07
NM_001376354.1	4958	4717.87	30.6743	0.395833
NM_001376355.1	4570	4329.87	66.6427	0.937045
NM_001376356.1	4802	4561.87	0	0
NM_001376357.1	4635	4394.87	4.58799e-07	6.35564e-09
NM_001376358.1	5181	4940.87	26.33	0.324437
NM_001376359.1	5026	4785.87	1.94226e-06	2.47075e-08
NM_001376360.1	5898	5657.87	154.867	1.66643
NM_001376361.1	5051	4810.87	110.371	1.39674
NM_001376362.1	4774	4533.87	0	0
NM_001376363.1	4662	4421.87	0	0
NM_001376364.1	4535	4294.87	4.48278	0.0635448
NM_001376365.1	4516	4275.87	740.166	10.5387
NM_001376366.1	5911	5670.87	117.127	1.25745
NM_001376367.1	6115	5874.87	43.5593	0.451404
NM_001376369.1	8172	7931.87	0.88756	0.00681247
NM_001376370.1	8060	7819.87	0.0710344	0.000553034
NM_001376371.1	8243	8002.87	81.7034	0.621551
NM_001376372.1	8084	7843.87	0.0321164	0.000249275
NM_001376373.1	4761	4520.87	0	0
NM_001376374.1	7972	7731.87	0.0175191	0.000137946
NM_001376375.1	6425	6184.87	0.000348997	3.43537e-06
NM_001376376.1	8132	7891.87	0.0202021	0.000155847
NM_001376377.1	8057	7816.87	0.0886116	0.000690145
NM_001376378.1	8240	7999.87	101.72	0.774117
NM_001376379.1	7969	7728.87	0.021946	0.000172871
NM_001376380.1	6422	6181.87	0.000355053	3.49668e-06
NM_001376381.1	6494	6253.87	7.607e-05	7.40538e-07
NM_001376382.1	8081	7840.87	5.073e-06	3.93898e-08
NM_001376383.1	8209	7968.87	675.593	5.16144
NM_001376384.1	4867	4626.87	0	0
NM_001376385.1	8048	7807.87	0.00923876	7.20383e-05
NM_001376386.1	7960	7719.87	0.00220104	1.7358e-05
NM_001376387.1	4858	4617.87	0	0
NM_001376388.1	7957	7716.87	0.00323099	2.54904e-05
NM_001376389.1	6410	6169.87	3.1378e-05	3.09622e-07
NM_001376390.1	8045	7804.87	0.0134865	0.0001052
NM_001376391.1	8157	7916.87	0.173135	0.00133142
NM_001376392.1	5728	5487.87	30.203	0.335065
NM_001376393.1	8033	7792.87	90.5024	0.707042
NM_001376394.1	6065	5824.87	392.143	4.09865
NM_001376395.1	7945	7704.87	24.2639	0.191725
NM_001376396.1	7908	7667.87	2002.6	15.9002
NM_001376397.1	8020	7779.87	60.6558	0.47466
NM_001376398.1	6155	5914.87	99.7303	1.02651
NM_001376399.1	7820	7579.87	551.905	4.43287
NM_001376400.1	6971	6730.87	8.24893	0.0746121
NM_001376401.1	7152	6911.87	0	0
NM_001376402.1	7188	6947.87	0	0
NM_001376403.1	5926	5685.87	0.10696	0.00114527
NM_001376404.1	6053	5812.87	156.566	1.6398
NM_001376405.1	5597	5356.87	24.2769	0.275909
NM_001376406.1	7860	7619.87	38.0605	0.304095
NM_001376407.1	6313	6072.87	5.15125	0.0516417
NM_001376408.1	4609	4368.87	0.000123756	1.72457e-06
NM_001376409.1	8057	7816.87	13.304	0.103617
NM_001376410.1	7931	7690.87	112.913	0.893821
NM_001376411.1	6384	6143.87	20.6681	0.204806
NM_001376412.1	6345	6104.87	0.210239	0.00209662
NM_001376413.1	8019	7778.87	411.899	3.22372
NM_001376414.1	6273	6032.87	148.565	1.49925
NM_001376415.1	7945	7704.87	178.713	1.41213
NM_001376417.1	8030	7789.87	113.181	0.88456
NM_001376418.1	7857	7616.87	47.879	0.382694
NM_001376419.1	7942	7701.87	30.4733	0.240883
NM_001376420.1	7905	7664.87	2509	19.9287
NM_001376421.1	7817	7576.87	694.446	5.57996
NM_001376422.1	6391	6150.87	0	0
NM_001376423.1	7905	7664.87	0.0230243	0.000182879
NM_001376424.1	6270	6029.87	151.594	1.53058
NM_001376425.1	7977	7736.87	14.3588	0.112989
NM_001376426.1	8016	7775.87	514.775	4.03043
NM_001376427.1	6266	6025.87	0	0
NM_001376428.1	6381	6140.87	21.0968	0.209155
NM_001376429.1	7928	7687.87	141.709	1.12221
NM_001376430.1	7929	7688.87	20.221	0.160112
NM_001376431.1	7902	7661.87	0.0388083	0.00030837
NM_001376432.1	7899	7658.87	73.7673	0.586384
NM_001376433.1	7851	7610.87	2.20724	0.0176562
NM_001376434.1	4597	4356.87	3.0196e-06	4.21946e-08
NM_001376435.1	7808	7567.87	69.352	0.557915
NM_001376436.1	7919	7678.87	14.4765	0.114776
NM_001376437.1	7896	7655.87	260.527	2.07176
NM_001376438.1	7936	7695.87	242.055	1.91487
NM_001376439.1	7880	7639.87	0.370244	0.00295042
NM_001376440.1	4669	4428.87	0	0
NM_001376441.1	7920	7679.87	2.02881	0.0160831
NM_001376442.1	7933	7692.87	27.1451	0.214825
NM_001376443.1	7930	7689.87	4.54594	0.0359904
NM_001376444.1	7805	7564.87	102.537	0.825201
NM_001376445.1	6258	6017.87	13.4556	0.136127
NM_001376446.1	8004	7763.87	79.9106	0.626626
NM_001376447.1	4594	4353.87	0	0
NM_001376448.1	7916	7675.87	21.292	0.168878
NM_001376449.1	7893	7652.87	382.98	3.04674
NM_001376450.1	7890	7649.87	0.0136904	0.000108955
NM_001376451.1	8189	7948.87	0.00567848	4.3492e-05
NM_001376452.1	7878	7637.87	4.24321e-08	3.38224e-10
NM_001376453.1	6296	6055.87	0	0
NM_001376454.1	7857	7616.87	0	0
NM_001376455.1	7952	7711.87	0	0
NM_001376456.1	7928	7687.87	8.74674	0.0692664
NM_001376457.1	8039	7798.87	1.93381	0.0150961
NM_001376458.1	8161	7920.87	437.865	3.3655
NM_001376459.1	4480	4239.87	0	0
NM_001376460.1	7819	7578.87	0	0
NM_001376461.1	7688	7447.87	0	0
NM_001376462.1	6141	5900.87	0	0
NM_001376463.1	7947	7706.87	81.327	0.64245
NM_001376465.1	6609	6368.87	12.6578	0.120998
NM_001376466.1	6594	6353.87	269.933	2.58643
NM_001376467.1	2159	1918.87	0	0
NM_001376468.1	2843	2602.87	641.452	15.0036
NM_001376469.1	2727	2486.87	20.9344	0.512495
NM_001376470.1	6512	6271.87	64.5194	0.62629
NM_001376471.1	2650	2409.87	359.447	9.0808
NM_001376472.1	3850	3609.87	496.478	8.37319
NM_001376473.1	3718	3477.87	300.884	5.26706
NM_001376474.1	3456	3215.87	0.175026	0.0033135
NM_001376475.1	3614	3373.87	1210.07	21.8355
NM_001376476.1	3560	3319.87	0.0543994	0.000997599
NM_001376477.1	2465	2224.87	0	0
NM_001376478.1	2288	2047.87	0	0
NM_001376479.1	3400	3159.87	187.106	3.60497
NM_001376480.1	3367	3126.87	31.5057	0.613426
NM_001376481.1	3355	3114.87	89.5679	1.75063
NM_001376482.1	3301	3060.87	82.6195	1.64331
NM_001376483.1	3517	3276.87	0.00157637	2.92875e-05
NM_001376484.1	3219	2978.87	1158.58	23.6787
NM_001376486.1	3120	2879.87	0	0
NM_001376487.1	3116	2875.87	217.892	4.61269
NM_001376488.1	3056	2815.87	328.457	7.10149
NM_001376489.1	2062	1821.87	4866.4	162.62
NM_001376490.1	1855	1614.87	9.37704	0.353518
NM_001376491.1	1954	1713.87	59.8243	2.12512
NM_001376492.1	2253	2012.87	0	0
NM_001376493.1	2442	2201.87	8.52366	0.235677
NM_001376494.1	1051	810.867	8.74665	0.656711
NM_001376495.1	4617	4376.87	586.681	8.16059
NM_001376496.1	4443	4202.87	0	0
NM_001376497.1	4340	4099.87	86.3406	1.28212
NM_001376498.1	3834	3593.87	24.4128	0.413559
NM_001376499.1	4236	3995.87	0	0
NM_001376500.1	3839	3598.87	26.5323	0.44884
NM_001376501.1	3081	2840.87	227.71	4.87993
NM_001376502.1	3081	2840.87	131.667	2.82168
NM_001376503.1	2901	2660.87	5.19945e-07	1.18964e-08
NM_001376504.1	2865	2624.87	0	0
NM_001376505.1	2839	2598.87	126.106	2.95416
NM_001376506.1	2976	2735.87	2.88885e-06	6.42854e-08
NM_001376507.1	3183	2942.87	0	0
NM_001376508.1	2955	2714.87	0	0
NM_001376509.1	2889	2648.87	19.117	0.439382
NM_001376510.1	3273	3032.87	154.611	3.10363
NM_001376511.1	3117	2876.87	235.695	4.98784
NM_001376512.1	3045	2804.87	8.65484	0.187858
NM_001376513.1	3180	2939.87	0	0
NM_001376514.1	2886	2645.87	6.43997	0.148183
NM_001376515.1	3399	3158.87	10.8041	0.208227
NM_001376516.1	2870	2629.87	47.1675	1.09192
NM_001376517.1	5242	5001.87	69.1341	0.841478
NM_001376518.1	5061	4820.87	740.918	9.3568
NM_001376519.1	5086	4845.87	33.0799	0.4156
NM_001376520.1	5083	4842.87	0	0
NM_001376521.1	4315	4074.87	0	0
NM_001376522.1	5053	4812.87	0	0
NM_001376523.1	4969	4728.87	0	0
NM_001376524.1	4837	4596.87	19.9264	0.263906
NM_001376525.1	4659	4418.87	3.81318	0.0525363
NM_001376526.1	4398	4157.87	0.000526515	7.70944e-06
NM_001376527.1	4074	3833.87	0	0
NM_001376528.1	3990	3749.87	0	0
NM_001376529.1	1286	1045.87	0.060918	0.0035461
NM_001376530.1	1379	1138.87	8.0019	0.427762
NM_001376531.1	1228	987.867	0	0
NM_001376532.1	1547	1306.87	23.0576	1.07415
NM_001376533.1	1522	1281.87	0	0
NM_001376534.1	10724	10483.9	133.652	0.776131
NM_001376535.1	10691	10450.9	112.384	0.654687
NM_001376536.1	10146	9905.87	28.5149	0.175251
NM_001376537.1	10731	10490.9	279.5	1.62201
NM_001376538.1	10689	10448.9	600.268	3.4975
NM_001376539.1	10664	10423.9	38.1885	0.223042
NM_001376540.1	10677	10436.9	400.217	2.33458
NM_001376541.1	10652	10411.9	0.00251504	1.47061e-05
NM_001376542.1	10917	10676.9	497.944	2.83935
NM_001376543.1	10665	10424.9	0.000776604	4.53536e-06
NM_001376544.1	10605	10364.9	0.000203082	1.19286e-06
NM_001376545.1	10592	10351.9	0.000659715	3.87989e-06
NM_001376546.1	10248	10007.9	6.6659	0.0405508
NM_001376547.1	10205	9964.87	272.524	1.665
NM_001376548.1	10212	9971.87	43.7092	0.266857
NM_001376549.1	10166	9925.87	3.03137	0.0185931
NM_001376550.1	10139	9898.87	0	0
NM_001376551.1	10127	9886.87	1.24949	0.00769406
NM_001376552.1	10140	9899.87	0.366967	0.00225673
NM_001376554.1	10067	9826.87	0	0
NM_001376555.1	10080	9839.87	0	0
NM_001376556.1	1918	1677.87	432.3	15.6859
NM_001376557.1	1465	1224.87	45.3301	2.2531
NM_001376558.2	1763	1522.87	498.227	19.9181
NM_001376559.2	1760	1519.87	0	0
NM_001376560.2	1757	1516.87	90.9399	3.64997
NM_001376561.2	1855	1614.87	315.127	11.8804
NM_001376562.2	1815	1574.87	0	0
NM_001376563.2	1733	1492.87	53.7146	2.19055
NM_001376564.2	1619	1378.87	0	0
NM_001376565.1	1307	1066.87	7.66358	0.437324
NM_001376566.1	900	660.366	0	0
NM_001376567.1	1116	875.867	36.7549	2.55481
NM_001376568.1	1091	850.867	9.9036	0.708621
NM_001376569.1	854	614.937	0	0
NM_001376570.1	2281	2040.87	0	0
NM_001376571.1	6036	5795.87	48.4006	0.508411
NM_001376572.1	6024	5783.87	84.0954	0.88519
NM_001376573.1	6015	5774.87	14.3421	0.151201
NM_001376574.1	5956	5715.87	1.03191	0.0109912
NM_001376575.1	5976	5735.87	9.37562	0.0995138
NM_001376576.1	6094	5853.87	113.08	1.17605
NM_001376577.1	5964	5723.87	16.3075	0.173452
NM_001376578.1	5937	5696.87	0.00033263	3.55474e-06
NM_001376579.1	5910	5669.87	51.9282	0.557587
NM_001376580.1	5901	5660.87	8.52756	0.0917116
NM_001376581.1	5895	5654.87	20.9034	0.225049
NM_001376582.1	5886	5645.87	3.41206	0.0367932
NM_001376583.1	5862	5621.87	0.585578	0.00634142
NM_001376584.1	5850	5609.87	1.76791e-07	1.91862e-09
NM_001376585.1	5844	5603.87	179.285	1.94777
NM_001376586.1	5841	5600.87	67.6142	0.734963
NM_001376587.1	2883	2642.87	35.7615	0.823802
NM_001376588.1	3039	2798.87	217.484	4.73072
NM_001376589.1	2854	2613.87	17.2613	0.402043
NM_001376591.1	2871	2630.87	26.5889	0.615296
NM_001376592.1	2547	2306.87	32.0427	0.845646
NM_001376593.1	5838	5597.87	0.673318	0.00732285
NM_001376594.1	5812	5571.87	9.40281	0.10274
NM_001376595.1	5991	5750.87	234.421	2.48168
NM_001376596.1	5937	5696.87	263.304	2.81387
NM_001376597.1	5835	5594.87	165.358	1.79936
NM_001376598.1	5826	5585.87	26.6097	0.290022
NM_001376599.1	5945	5704.87	22.7433	0.242712
NM_001376600.1	5919	5678.87	305.115	3.27102
NM_001376601.1	5937	5696.87	0.00255964	2.73542e-05
NM_001376602.1	5808	5567.87	0	0
NM_001376603.1	5793	5552.87	0.124377	0.00136365
NM_001376604.1	5781	5540.87	551.942	6.06454
NM_001376605.1	5903	5662.87	0.0191574	0.00020596
NM_001376606.1	5900	5659.87	28.0216	0.301418
NM_001376607.1	5769	5528.87	0.832928	0.00917179
NM_001376608.1	5894	5653.87	4.6371	0.0499325
NM_001376609.1	5891	5650.87	72.8504	0.784873
NM_001376610.1	5885	5644.87	4.25595	0.0459013
NM_001376611.1	5748	5507.87	0	0
NM_001376612.1	5742	5501.87	17.8976	0.198046
NM_001376613.1	5736	5495.87	0.0276129	0.000305885
NM_001376614.1	5866	5625.87	0.24018	0.00259914
NM_001376615.1	5721	5480.87	1.26148e-06	1.40124e-08
NM_001376616.1	5851	5610.87	1.42368e-05	1.54477e-07
NM_001376617.1	5715	5474.87	281.993	3.1358
NM_001376618.1	5709	5468.87	6.72454	0.0748596
NM_001376619.1	5839	5598.87	51.8467	0.563772
NM_001376620.1	5737	5496.87	544.554	6.03126
NM_001376621.1	5807	5566.87	0.00178865	1.95613e-05
NM_001376622.1	5805	5564.87	191.979	2.1003
NM_001376623.1	5831	5590.87	13.6115	0.148221
NM_001376624.1	5828	5587.87	3.03617	0.0330798
NM_001376625.1	5958	5717.87	22.7457	0.242185
NM_001376626.1	5754	5513.87	0	0
NM_001376627.1	5745	5504.87	220.13	2.43452
NM_001376628.1	5825	5584.87	5.84526	0.0637197
NM_001376629.1	5816	5575.87	5.36813	0.0586129
NM_001376630.1	5946	5705.87	39.8828	0.425546
NM_001376631.1	5934	5693.87	0.00204857	2.19042e-05
NM_001376632.1	5789	5548.87	76.2924	0.837065
NM_001376633.1	5789	5548.87	0	0
NM_001376634.1	5754	5513.87	0	0
NM_001376635.1	5703	5462.87	0.147591	0.00164483
NM_001376636.1	5904	5663.87	0.0338279	0.000363617
NM_001376637.1	5774	5533.87	0.00375947	4.13599e-05
NM_001376638.1	5901	5660.87	49.2222	0.529372
NM_001376639.1	5771	5530.87	6.56704	0.0722868
NM_001376640.1	5768	5527.87	24.3075	0.26771
NM_001376641.1	5921	5680.87	69.5439	0.745292
NM_001376642.1	5736	5495.87	254.841	2.82303
NM_001376643.1	5762	5521.87	17.4409	0.192294
NM_001376644.1	5685	5444.87	314.426	3.51572
NM_001376645.1	5756	5515.87	43.3158	0.478096
NM_001376646.1	5682	5441.87	115.827	1.29581
NM_001376647.1	5676	5435.87	289.127	3.23818
NM_001376648.1	5925	5684.87	209.274	2.24119
NM_001376649.1	5741	5500.87	109.643	1.21348
NM_001376650.1	5607	5366.87	21.7239	0.246433
NM_001376651.1	5696	5455.87	2.27647e-05	2.54027e-07
NM_001376652.1	5714	5473.87	0.0288248	0.000320594
NM_001376653.1	5711	5470.87	54.1129	0.602181
NM_001376654.1	5631	5390.87	1.23982e-06	1.40018e-08
NM_001376655.1	5702	5461.87	0	0
NM_001376656.1	5702	5461.87	145.332	1.61995
NM_001376657.1	5735	5494.87	43.1237	0.477795
NM_001376658.1	5654	5413.87	107.895	1.21332
NM_001376659.1	5666	5425.87	56.6525	0.635671
NM_001376660.1	5606	5365.87	493.598	5.60036
NM_001376661.1	5471	5230.87	0	0
NM_001376662.1	5324	5083.87	2.93883e-07	3.51935e-09
NM_001376663.1	5103	4862.87	1221.45	15.292
NM_001376664.1	2807	2566.87	161.81	3.83781
NM_001376665.1	2542	2301.87	14.7718	0.390692
NM_001376666.1	2780	2539.87	5.9053e-08	1.41551e-09
NM_001376667.1	2777	2536.87	102.953	2.47073
NM_001376668.1	2515	2274.87	0	0
NM_001376669.1	2645	2404.87	24.8509	0.629121
NM_001376670.1	2618	2377.87	0	0
NM_001376671.1	2003	1762.87	0	0
NM_001376672.1	2000	1759.87	0	0
NM_001376673.1	2206	1965.87	10.0714	0.311902
NM_001376674.1	1973	1732.87	0	0
NM_001376675.1	4431	4190.87	0	0
NM_001376676.1	4227	3986.87	59.1989	0.903992
NM_001376677.1	4217	3976.87	68.5547	1.04949
NM_001376678.1	4416	4175.87	0	0
NM_001376679.1	4491	4250.87	48.4446	0.693826
NM_001376680.1	4267	4026.87	0.00108241	1.63646e-05
NM_001376681.1	4569	4328.87	0	0
NM_001376682.1	4692	4451.87	17.4987	0.239302
NM_001376683.1	4428	4187.87	0	0
NM_001376684.1	4413	4172.87	0	0
NM_001376685.1	4212	3971.87	0	0
NM_001376686.1	4416	4175.87	0	0
NM_001376687.1	4401	4160.87	0	0
NM_001376688.1	4202	3961.87	0	0
NM_001376689.1	4401	4160.87	0	0
NM_001376690.1	4252	4011.87	0	0
NM_001376691.1	4500	4259.87	50.7225	0.724914
NM_001376692.1	4554	4313.87	0	0
NM_001376693.1	4410	4169.87	0	0
NM_001376694.1	4392	4151.87	47.4222	0.695377
NM_001376695.1	4185	3944.87	22.0148	0.339754
NM_001376696.1	4374	4133.87	0	0
NM_001376697.1	4175	3934.87	25.6014	0.396111
NM_001376698.1	4225	3984.87	0.000359242	5.48852e-06
NM_001376699.1	4371	4130.87	0	0
NM_001376700.1	4222	3981.87	0	0
NM_001376701.1	4359	4118.87	0	0
NM_001376702.1	4149	3908.87	13.1955	0.205522
NM_001376703.1	4353	4112.87	0	0
NM_001376704.1	4139	3898.87	15.3749	0.240081
NM_001376705.1	4338	4097.87	0	0
NM_001376706.1	4189	3948.87	0.000194518	2.99895e-06
NM_001376707.1	4491	4250.87	0	0
NM_001376708.1	4347	4106.87	0	0
NM_001376709.1	4133	3892.87	68.5478	1.07203
NM_001376710.1	4332	4091.87	0	0
NM_001376711.1	4485	4244.87	0	0
NM_001376712.1	4099	3858.87	120.587	1.90249
NM_001376713.1	4323	4082.87	0	0
NM_001376714.1	4174	3933.87	0	0
NM_001376715.1	4704	4463.87	61.0853	0.833121
NM_001376716.1	4097	3856.87	5.00102	0.0789417
NM_001376717.1	4281	4040.87	0	0
NM_001376718.1	4281	4040.87	0	0
NM_001376719.1	4254	4013.87	0	0
NM_001376720.1	4345	4104.87	81.2236	1.20466
NM_001376721.1	4512	4271.87	42.5949	0.607047
NM_001376722.1	5028	4787.87	10.0675	0.128016
NM_001376723.1	4372	4131.87	0	0
NM_001376724.1	5121	4880.87	28.6349	0.357174
NM_001376725.1	4677	4436.87	0.978996	0.0134334
NM_001376726.1	4223	3982.87	0	0
NM_001376727.1	4848	4607.87	0	0
NM_001376728.1	4037	3796.87	1738.91	27.8826
NM_001376729.1	5105	4864.87	0	0
NM_001376730.1	4851	4610.87	0	0
NM_001376731.1	4040	3799.87	0	0
NM_001376732.1	5062	4821.87	0	0
NM_001376733.1	4034	3793.87	107.371	1.72301
NM_001376734.1	4233	3992.87	0	0
NM_001376735.1	4374	4133.87	621.332	9.1506
NM_001376736.1	4013	3772.87	0	0
NM_001376737.1	4130	3889.87	0	0
NM_001376738.1	3711	3470.87	0	0
NM_001376739.1	3470	3229.87	7.00062	0.131958
NM_001376740.1	3409	3168.87	0.214876	0.00412826
NM_001376741.1	3819	3578.87	29.6317	0.504072
NM_001376742.1	2107	1866.87	31.8103	1.03738
NM_001376744.1	3432	3191.87	17.2052	0.328168
NM_001376745.1	3423	3182.87	134.867	2.57971
NM_001376746.1	3417	3176.87	33.1616	0.635504
NM_001376747.1	3320	3079.87	0	0
NM_001376748.1	3363	3122.87	24.1407	0.47063
NM_001376749.1	3354	3113.87	197.634	3.86407
NM_001376750.1	3351	3110.87	0	0
NM_001376751.1	3348	3107.87	25.2867	0.495349
NM_001376752.1	3348	3107.87	0	0
NM_001376753.1	3336	3095.87	0	0
NM_001376754.1	3327	3086.87	0	0
NM_001376755.1	3324	3083.87	0	0
NM_001376756.1	3324	3083.87	0	0
NM_001376757.1	3239	2998.87	0	0
NM_001376758.1	3318	3077.87	27.949	0.552839
NM_001376759.1	3315	3074.87	16.1202	0.319173
NM_001376760.1	3309	3068.87	233.277	4.62781
NM_001376761.1	3309	3068.87	32.9739	0.654145
NM_001376762.1	3303	3062.87	29.428	0.584944
NM_001376763.1	3433	3192.87	76	1.44916
NM_001376764.1	3297	3056.87	0	0
NM_001376765.1	3288	3047.87	0	0
NM_001376766.1	3209	2968.87	13.2306	0.271314
NM_001376767.1	3282	3041.87	0	0
NM_001376768.1	3276	3035.87	0	0
NM_001376769.1	3270	3029.87	117.124	2.35344
NM_001376770.1	3176	2935.87	0	0
NM_001376771.1	3246	3005.87	3.43668	0.0696067
NM_001376772.1	3246	3005.87	0	0
NM_001376773.1	3243	3002.87	0	0
NM_001376774.1	3228	2987.87	0	0
NM_001376775.1	3219	2978.87	0	0
NM_001376776.1	3137	2896.87	0	0
NM_001376777.1	3213	2972.87	0	0
NM_001376778.1	3210	2969.87	9.21931	0.188992
NM_001376779.1	3201	2960.87	25.8324	0.531164
NM_001376780.1	3195	2954.87	0	0
NM_001376781.1	3183	2942.87	0	0
NM_001376782.1	3229	2988.87	0	0
NM_001376783.1	3168	2927.87	0	0
NM_001376784.1	3089	2848.87	0	0
NM_001376785.1	3153	2912.87	0	0
NM_001376786.1	3032	2791.87	0.000286023	6.23718e-06
NM_001376787.1	6432	6191.87	0	0
NM_001376788.1	6760	6519.87	63.4031	0.592044
NM_001376789.1	6693	6452.87	0	0
NM_001376790.1	6377	6136.87	0	0
NM_001376791.1	6755	6514.87	104.885	0.980143
NM_001376792.1	6497	6256.87	0	0
NM_001376793.1	6210	5969.87	0	0
NM_001376794.1	6115	5874.87	0	0
NM_001376795.1	2543	2302.87	101.959	2.69549
NM_001376796.1	2830	2589.87	17.1584	0.40335
NM_001376797.1	2347	2106.87	217.535	6.286
NM_001376798.1	3464	3223.87	11.4547	0.216316
NM_001376799.1	3402	3161.87	0	0
NM_001376800.1	3523	3282.87	0	0
NM_001376801.1	3585	3344.87	55.2734	1.00605
NM_001376802.1	3234	2993.87	0	0
NM_001376803.1	3393	3152.87	0	0
